YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,PRECTOTCORR,WS2M
2021,4,12,18,12,7.94,6.77,0,0.7
2021,4,12,19,9.34,7.94,6.77,0,0.8
2021,4,12,20,8.16,7.92,6.77,0,0.88
2021,4,12,21,7.41,7.96,6.77,0,0.91
2021,4,12,22,7,8,6.77,0,0.94
2021,4,12,23,7.15,7.99,6.77,0,0.94
2021,4,13,0,7.67,7.94,6.77,0,0.92
2021,4,13,1,7.96,7.71,6.65,0,0.93
2021,4,13,2,7.82,7.66,6.65,0,0.98
2021,4,13,3,7.96,7.77,6.65,0,1.08
2021,4,13,4,8.19,7.75,6.65,0,1.17
2021,4,13,5,8.23,7.47,6.53,0,1.25
2021,4,13,6,8.35,7.06,6.35,0,1.39
2021,4,13,7,8.73,6.7,6.23,0,1.55
2021,4,13,8,10.15,6.37,6.04,0,1.64
2021,4,13,9,12,6.05,5.92,0,1.8
2021,4,13,10,13.4,5.84,5.86,0,1.83
2021,4,13,11,14.24,5.83,5.86,0,1.68
2021,4,13,12,14.85,5.48,5.68,0,1.55
2021,4,13,13,14.88,5.57,5.74,0,1.57
2021,4,13,14,14.59,5.62,5.74,0,1.62
2021,4,13,15,13.9,5.64,5.8,0,1.64
2021,4,13,16,12.82,5.58,5.74,0,1.65
2021,4,13,17,11.11,5.65,5.8,0,1.63
2021,4,13,18,8.8,5.89,5.86,0,1.43
2021,4,13,19,7.67,5.91,5.86,0,1.43
2021,4,13,20,7.48,5.61,5.74,0,1.52
2021,4,13,21,7.4,5.51,5.74,0,1.47
2021,4,13,22,7.48,5.73,5.8,0,1.49
2021,4,13,23,7.51,6.01,5.92,0,1.56
2021,4,14,0,7.89,6.36,6.04,0,1.53
2021,4,14,1,8.06,6.61,6.16,0,1.45
2021,4,14,2,8.13,7.05,6.35,0,1.32
2021,4,14,3,8.34,7.42,6.53,0,1.15
2021,4,14,4,8.59,7.69,6.65,0,1.11
2021,4,14,5,8.84,7.8,6.65,0,1.19
2021,4,14,6,9.24,7.76,6.65,0,1.27
2021,4,14,7,9.77,7.73,6.65,0,1.2
2021,4,14,8,11.08,7.72,6.65,0,0.93
2021,4,14,9,13.14,7.65,6.59,0,0.57
2021,4,14,10,15.58,7.37,6.47,0,0.33
2021,4,14,11,17.58,6.66,6.16,0,0.39
2021,4,14,12,18.74,5.82,5.86,0,0.55
2021,4,14,13,19.19,5.12,5.62,0,0.73
2021,4,14,14,19.05,4.8,5.49,0,0.88
2021,4,14,15,18.4,4.72,5.43,0,0.96
2021,4,14,16,17.26,4.77,5.49,0,1.03
2021,4,14,17,15.46,5.26,5.62,0,1.06
2021,4,14,18,12.27,6.48,6.1,0,0.85
2021,4,14,19,9.54,7.07,6.35,0,0.92
2021,4,14,20,8.16,7.47,6.53,0,0.91
2021,4,14,21,7.98,7.61,6.59,0,1.07
2021,4,14,22,7.8,7.63,6.59,0,1.05
2021,4,14,23,7.17,7.82,6.65,0,1.14
2021,4,15,0,6.37,8.22,6.84,0,1.21
2021,4,15,1,6.33,8.58,7.02,0,0.95
2021,4,15,2,6.62,8.58,7.02,0,0.8
2021,4,15,3,6.87,8.3,6.9,0,0.92
2021,4,15,4,7.2,8.05,6.77,0,0.87
2021,4,15,5,7.26,7.71,6.65,0,0.75
2021,4,15,6,8.51,7.26,6.41,0,0.39
2021,4,15,7,10.51,6.32,6.04,0,0.4
2021,4,15,8,13.25,4.48,5.37,0,0.34
2021,4,15,9,15.98,2.6,4.7,0,0.35
2021,4,15,10,18.25,1.02,4.21,0,0.57
2021,4,15,11,19.11,0.94,4.21,0,0.81
2021,4,15,12,19.29,1.12,4.27,0,0.97
2021,4,15,13,18.98,1.41,4.33,0,1.14
2021,4,15,14,18.19,1.69,4.39,0,1.32
2021,4,15,15,16.98,2.01,4.46,0,1.39
2021,4,15,16,15.41,2.44,4.64,0,1.35
2021,4,15,17,13.38,3.14,4.82,0,1.33
2021,4,15,18,10.33,4.55,5.31,0,1.09
2021,4,15,19,7.62,5.81,5.8,0,1
2021,4,15,20,6.74,6.49,6.1,0,0.95
2021,4,15,21,6.13,6.88,6.23,0,0.94
2021,4,15,22,5.76,7.1,6.35,0,0.96
2021,4,15,23,5.83,7.2,6.41,0,0.98
2021,4,16,0,6.52,7.21,6.41,0,0.98
2021,4,16,1,7.08,6.97,6.29,0,0.91
2021,4,16,2,6.64,6.7,6.16,0,0.87
2021,4,16,3,6.59,6.44,6.04,0,0.83
2021,4,16,4,6.43,6.12,5.92,0,0.8
2021,4,16,5,5.69,5.9,5.86,0,0.8
2021,4,16,6,7.08,5.75,5.8,0,0.85
2021,4,16,7,8.9,5.26,5.62,0,0.87
2021,4,16,8,11.29,5.06,5.49,0,0.88
2021,4,16,9,13.68,5.19,5.55,0,0.89
2021,4,16,10,15.83,5.23,5.62,0,0.89
2021,4,16,11,17.42,5.19,5.55,0,1.05
2021,4,16,12,18.4,5.01,5.49,0,1.23
2021,4,16,13,18.78,4.82,5.43,0,1.38
2021,4,16,14,18.54,4.69,5.43,0,1.45
2021,4,16,15,17.87,4.5,5.31,0,1.44
2021,4,16,16,16.61,4.47,5.31,0,1.43
2021,4,16,17,14.27,4.87,5.43,0,1.48
2021,4,16,18,10.97,5.59,5.74,0,1.39
2021,4,16,19,8.55,6.52,6.1,0,1.22
2021,4,16,20,7.68,7.01,6.29,0,1.12
2021,4,16,21,7.56,7.14,6.35,0,0.99
2021,4,16,22,7.73,7.24,6.41,0,0.89
2021,4,16,23,7.65,7.39,6.47,0,0.83
2021,4,17,0,7.88,7.61,6.59,0,0.83
2021,4,17,1,7.82,7.76,6.65,0,0.81
2021,4,17,2,7.94,7.81,6.65,0,0.89
2021,4,17,3,8.18,7.87,6.71,0,1.02
2021,4,17,4,8.35,7.89,6.71,0,1.13
2021,4,17,5,8.51,7.92,6.71,0,1.17
2021,4,17,6,8.77,7.94,6.71,0,1.22
2021,4,17,7,9.25,8.01,6.77,0,1.18
2021,4,17,8,10.38,8.35,6.9,0,1.05
2021,4,17,9,12.26,8.73,7.08,0,0.91
2021,4,17,10,15.55,8.99,7.2,0,0.76
2021,4,17,11,18.74,8.42,6.96,0,0.73
2021,4,17,12,21.23,6.01,5.98,0,0.89
2021,4,17,13,22.19,4.54,5.43,0,1.05
2021,4,17,14,22.17,3.81,5.19,0,1.2
2021,4,17,15,21.51,3.44,5,0,1.3
2021,4,17,16,19.86,3.97,5.19,0,1.38
2021,4,17,17,16.63,5.75,5.8,0,1.4
2021,4,17,18,12.62,7.42,6.47,0,1.4
2021,4,17,19,10.04,8.3,6.9,0,1.17
2021,4,17,20,8.84,8.49,6.96,0,0.91
2021,4,17,21,8.29,8.51,6.96,0,0.75
2021,4,17,22,7.98,8.57,7.02,0,0.6
2021,4,17,23,7.87,8.58,7.02,0,0.77
2021,4,18,0,7.91,8.55,7.02,0,0.79
2021,4,18,1,7.64,8.46,6.96,0,0.81
2021,4,18,2,7.31,8.23,6.84,0,0.81
2021,4,18,3,7.03,7.93,6.71,0,0.88
2021,4,18,4,6.73,7.62,6.59,0,0.96
2021,4,18,5,6.5,7.23,6.41,0,1.04
2021,4,18,6,8.83,7.21,6.35,0,0.67
2021,4,18,7,12.12,7.17,6.35,0,0.52
2021,4,18,8,16.37,7.21,6.41,0,0.23
2021,4,18,9,20.93,4.69,5.43,0,0.21
2021,4,18,10,24.19,1.6,4.46,0,0.51
2021,4,18,11,25.58,0.95,4.27,0,0.69
2021,4,18,12,26.02,1.23,4.33,0,0.86
2021,4,18,13,26.01,1.37,4.39,0,1.01
2021,4,18,14,25.56,1.4,4.39,0,1.15
2021,4,18,15,24.5,1.48,4.39,0,1.26
2021,4,18,16,22.85,2.08,4.58,0,1.32
2021,4,18,17,19.89,4.28,5.25,0,1.2
2021,4,18,18,15.32,6.94,6.29,0,0.88
2021,4,18,19,12.12,7.85,6.65,0,0.77
2021,4,18,20,10.45,7.92,6.71,0,0.71
2021,4,18,21,9.75,7.8,6.65,0,0.67
2021,4,18,22,9.08,7.9,6.71,0,0.73
2021,4,18,23,8.37,8.34,6.9,0,0.79
2021,4,19,0,7.9,8.68,7.08,0,0.83
2021,4,19,1,7.97,8.65,7.02,0,0.85
2021,4,19,2,8.17,8.4,6.9,0,0.8
2021,4,19,3,8.26,8.12,6.77,0,0.73
2021,4,19,4,8.34,7.91,6.71,0,0.74
2021,4,19,5,8.28,7.83,6.65,0,0.69
2021,4,19,6,9.09,7.83,6.65,0,0.74
2021,4,19,7,10.75,7.68,6.59,0,0.82
2021,4,19,8,12.88,7.48,6.53,0,0.92
2021,4,19,9,14.9,7.47,6.47,0,0.9
2021,4,19,10,16.69,7.43,6.47,0,0.85
2021,4,19,11,18.18,7.15,6.41,0,0.82
2021,4,19,12,19.1,6.9,6.29,0,0.93
2021,4,19,13,18.75,7.16,6.41,0,1.14
2021,4,19,14,17.82,7.23,6.41,0,1.21
2021,4,19,15,16.88,6.95,6.29,0,1.16
2021,4,19,16,15.55,6.63,6.16,0,1.2
2021,4,19,17,13.1,6.94,6.29,0,1.41
2021,4,19,18,10.4,7.3,6.41,0,1.28
2021,4,19,19,8.73,7.87,6.71,0,1.04
2021,4,19,20,8.69,8.14,6.77,0,1.05
2021,4,19,21,8.66,8.23,6.84,0,1.02
2021,4,19,22,8.75,8.36,6.9,0,1.12
2021,4,19,23,9.19,8.57,7.02,0,1.28
2021,4,20,0,8.96,8.69,7.08,0,1.19
2021,4,20,1,9.05,8.65,7.08,0,1.21
2021,4,20,2,9.21,8.58,7.02,0,1.32
2021,4,20,3,9.29,8.56,7.02,0,1.27
2021,4,20,4,9.29,8.5,7.02,0,1.23
2021,4,20,5,9.25,8.4,6.96,0.01,1.39
2021,4,20,6,9.44,8.31,6.9,0,1.54
2021,4,20,7,9.83,8.26,6.9,0,1.54
2021,4,20,8,10.73,8.3,6.9,0,1.55
2021,4,20,9,12.83,8.17,6.84,0,1.65
2021,4,20,10,14.71,7.99,6.77,0,1.67
2021,4,20,11,15.3,8.02,6.77,0,1.82
2021,4,20,12,15.15,8.04,6.77,0,2.01
2021,4,20,13,14.39,8.04,6.77,0,2.14
2021,4,20,14,13.23,8.01,6.77,0,2.21
2021,4,20,15,12.07,7.98,6.77,0,2.21
2021,4,20,16,10.99,7.93,6.77,0.01,2.17
2021,4,20,17,10.09,7.9,6.71,0.01,2.1
2021,4,20,18,9.42,7.94,6.77,0.02,1.98
2021,4,20,19,9.17,8.02,6.77,0.02,1.87
2021,4,20,20,9.1,8.04,6.77,0.01,1.8
2021,4,20,21,9.05,8.01,6.77,0.01,1.69
2021,4,20,22,8.98,7.99,6.77,0.01,1.54
2021,4,20,23,8.98,8.02,6.77,0.01,1.31
2021,4,21,0,9.01,8.13,6.84,0.01,1.03
2021,4,21,1,8.95,8.25,6.9,0.01,0.85
2021,4,21,2,9.05,8.29,6.96,0.01,0.82
2021,4,21,3,9.02,8.27,6.9,0.02,0.78
2021,4,21,4,9,8.3,6.96,0.02,0.79
2021,4,21,5,9.06,8.41,6.96,0.02,0.8
2021,4,21,6,9.36,8.43,6.96,0.02,0.86
2021,4,21,7,9.86,8.53,7.02,0.02,0.8
2021,4,21,8,10.87,8.76,7.14,0.01,0.83
2021,4,21,9,12.16,8.93,7.2,0.01,0.9
2021,4,21,10,13.65,9.09,7.32,0.01,0.97
2021,4,21,11,15.57,9.19,7.32,0.01,1.01
2021,4,21,12,16.82,9.17,7.32,0,1.09
2021,4,21,13,17.3,9,7.26,0,1.2
2021,4,21,14,17.09,8.6,7.08,0,1.32
2021,4,21,15,16.15,8.12,6.84,0,1.37
2021,4,21,16,14.79,7.65,6.65,0.01,1.29
2021,4,21,17,12.87,7.37,6.53,0.01,1.14
2021,4,21,18,10.27,7.15,6.41,0.01,1.02
2021,4,21,19,7.69,7.09,6.35,0.01,1.02
2021,4,21,20,7.33,6.99,6.35,0.01,1.03
2021,4,21,21,7.45,6.79,6.23,0.01,0.98
2021,4,21,22,7.35,6.52,6.1,0.01,0.92
2021,4,21,23,7.08,6.25,5.98,0.01,0.84
2021,4,22,0,6.87,6.05,5.92,0.01,0.87
2021,4,22,1,6.76,5.96,5.86,0.01,0.88
2021,4,22,2,6.65,5.91,5.86,0.02,0.85
2021,4,22,3,6.63,5.93,5.86,0.02,0.85
2021,4,22,4,6.68,6.01,5.92,0.02,0.85
2021,4,22,5,6.8,6.15,5.98,0.03,0.85
2021,4,22,6,7.25,6.33,6.04,0.02,0.81
2021,4,22,7,8.22,6.59,6.16,0.01,0.78
2021,4,22,8,10.54,6.73,6.23,0.01,0.85
2021,4,22,9,12.44,6.76,6.23,0.01,0.97
2021,4,22,10,14.22,6.98,6.29,0.01,1
2021,4,22,11,15.89,6.94,6.29,0.01,1.08
2021,4,22,12,16.66,7.08,6.35,0.01,1.14
2021,4,22,13,16.45,7.3,6.47,0.01,1.22
2021,4,22,14,15.59,7.45,6.53,0.01,1.31
2021,4,22,15,14.39,7.15,6.41,0.01,1.42
2021,4,22,16,13.07,6.46,6.1,0.01,1.5
2021,4,22,17,11.33,6.05,5.92,0.01,1.51
2021,4,22,18,9.05,6.19,5.98,0.01,1.34
2021,4,22,19,7.73,6.44,6.1,0.01,1.3
2021,4,22,20,7.65,6.19,5.98,0.01,1.38
2021,4,22,21,7.42,6.04,5.92,0.01,1.39
2021,4,22,22,7.36,6.16,5.98,0.01,1.39
2021,4,22,23,7.44,6.39,6.04,0.02,1.36
2021,4,23,0,7.63,6.63,6.16,0.01,1.37
2021,4,23,1,7.8,7.04,6.35,0.01,1.22
2021,4,23,2,8.15,7.48,6.53,0.01,1.01
2021,4,23,3,8.48,7.82,6.65,0.01,0.84
2021,4,23,4,8.75,8.08,6.77,0.01,0.78
2021,4,23,5,9,8.3,6.9,0.01,0.8
2021,4,23,6,9.51,8.48,6.96,0.01,0.91
2021,4,23,7,10.26,8.44,6.96,0.01,0.95
2021,4,23,8,11.32,8.47,6.96,0.01,0.89
2021,4,23,9,12.75,8.62,7.02,0,0.81
2021,4,23,10,14.42,8.75,7.08,0,0.78
2021,4,23,11,16.55,8.67,7.08,0,0.86
2021,4,23,12,17.87,8.43,6.96,0,0.94
2021,4,23,13,18.54,7.96,6.77,0,1.05
2021,4,23,14,18.34,7.46,6.53,0,1.17
2021,4,23,15,17.23,7.05,6.35,0,1.25
2021,4,23,16,15.64,6.54,6.1,0,1.25
2021,4,23,17,13.65,5.9,5.86,0,1.21
2021,4,23,18,11.13,5.38,5.68,0,1.14
2021,4,23,19,9.33,5.53,5.68,0,1.14
2021,4,23,20,8.73,5.89,5.86,0,1.17
2021,4,23,21,8.31,6.13,5.92,0,1.12
2021,4,23,22,7.33,6.08,5.92,0,0.95
2021,4,23,23,6.77,6.16,5.92,0,0.74
2021,4,24,0,6.53,6.28,5.98,0,0.74
2021,4,24,1,6.34,6.52,6.1,0,0.86
2021,4,24,2,6.42,6.72,6.16,0,0.88
2021,4,24,3,6.87,6.75,6.16,0,0.89
2021,4,24,4,7.09,6.26,5.98,0,0.85
2021,4,24,5,6.8,6.03,5.92,0,0.92
2021,4,24,6,8.07,6.02,5.92,0,1.01
2021,4,24,7,9.51,4.75,5.43,0,1.1
2021,4,24,8,10.44,3.07,4.82,0,1
2021,4,24,9,10.98,2.45,4.58,0,0.8
2021,4,24,10,12.69,2.27,4.58,0,0.69
2021,4,24,11,15.15,2.13,4.52,0,0.55
2021,4,24,12,17.01,1.88,4.46,0,0.67
2021,4,24,13,17.63,2.02,4.52,0,0.85
2021,4,24,14,17.43,2.54,4.7,0,1.05
2021,4,24,15,16.57,3.43,4.94,0,1.18
2021,4,24,16,15.26,4.5,5.37,0,1.11
2021,4,24,17,13.46,5.73,5.8,0,0.99
2021,4,24,18,11.83,7.19,6.41,0.01,0.88
2021,4,24,19,10.69,8.43,6.96,0.01,0.77
2021,4,24,20,10.29,9.12,7.32,0.02,0.88
2021,4,24,21,10.26,9.53,7.51,0.04,0.93
2021,4,24,22,10.32,9.65,7.57,0.07,0.97
2021,4,24,23,10.22,9.44,7.45,0.04,1.02
2021,4,25,0,9.91,9.28,7.39,0.01,0.95
2021,4,25,1,9.5,9.06,7.26,0,0.89
2021,4,25,2,9.01,8.76,7.14,0,0.77
2021,4,25,3,8.9,8.44,7.02,0,0.79
2021,4,25,4,8.01,8.16,6.84,0,0.97
2021,4,25,5,8.26,8.26,6.9,0.02,0.8
2021,4,25,6,8.97,8.4,6.96,0.12,0.67
2021,4,25,7,9.78,8.08,6.84,0.13,0.78
2021,4,25,8,10.02,7.78,6.65,0.1,0.86
2021,4,25,9,10.63,7.59,6.59,0.06,1
2021,4,25,10,11.61,6.97,6.29,0.04,1.17
2021,4,25,11,12.23,6.65,6.16,0.07,1.28
2021,4,25,12,12.82,6.81,6.23,0.09,1.3
2021,4,25,13,13.68,6.93,6.29,0.1,1.35
2021,4,25,14,13.76,7.05,6.35,0.11,1.46
2021,4,25,15,12.51,7.42,6.53,0.12,1.49
2021,4,25,16,11.51,8.02,6.77,0.11,1.33
2021,4,25,17,11.24,8.33,6.96,0.04,1.06
2021,4,25,18,9.98,8.26,6.9,0.02,0.74
2021,4,25,19,7.74,7.73,6.65,0.01,0.87
2021,4,25,20,7.04,7.17,6.41,0.01,1.08
2021,4,25,21,6.34,6.63,6.16,0.01,1.22
2021,4,25,22,5.68,6.26,6.04,0,1.32
2021,4,25,23,5.13,6.08,5.92,0,1.36
2021,4,26,0,4.8,6.09,5.92,0,1.38
2021,4,26,1,4.81,6.22,5.98,0,1.33
2021,4,26,2,5.07,6.33,6.04,0,1.22
2021,4,26,3,5.33,6.37,6.04,0,1.14
2021,4,26,4,5.65,6.34,6.04,0,0.99
2021,4,26,5,6.19,6.4,6.04,0,0.7
2021,4,26,6,7.74,6.78,6.23,0,0.62
2021,4,26,7,9.78,6.19,5.98,0,0.74
2021,4,26,8,11.87,4.97,5.49,0,0.74
2021,4,26,9,13.51,4.52,5.31,0,0.94
2021,4,26,10,14.54,4.38,5.31,0,1.18
2021,4,26,11,15.19,4.38,5.31,0,1.39
2021,4,26,12,15.46,4.4,5.31,0,1.55
2021,4,26,13,15.52,4.23,5.25,0,1.66
2021,4,26,14,15.25,3.97,5.13,0,1.78
2021,4,26,15,14.62,3.78,5.07,0,1.91
2021,4,26,16,13.62,3.83,5.13,0,2
2021,4,26,17,12.19,4.17,5.19,0,1.95
2021,4,26,18,10.18,4.97,5.49,0,1.69
2021,4,26,19,8.25,5.9,5.86,0,1.45
2021,4,26,20,7.83,6.4,6.04,0,1.39
2021,4,26,21,7.43,6.73,6.23,0,1.29
2021,4,26,22,7.08,6.9,6.29,0,1.24
2021,4,26,23,7.01,6.98,6.29,0,1.19
2021,4,27,0,7.07,7.01,6.35,0,1.06
2021,4,27,1,7.11,7.01,6.35,0,1.03
2021,4,27,2,7.15,7.07,6.35,0,0.98
2021,4,27,3,7.34,7.24,6.41,0,1.02
2021,4,27,4,7.54,7.42,6.53,0,1
2021,4,27,5,7.83,7.48,6.53,0,1.03
2021,4,27,6,8.6,7.44,6.53,0.01,1.22
2021,4,27,7,10.04,7.5,6.53,0,1.27
2021,4,27,8,12.63,6.95,6.29,0,1.29
2021,4,27,9,15.29,5.77,5.8,0,1.1
2021,4,27,10,17.16,5.1,5.55,0,0.94
2021,4,27,11,18.58,4.45,5.31,0,1.02
2021,4,27,12,19.48,3.93,5.13,0,1.17
2021,4,27,13,19.97,3.52,5,0,1.32
2021,4,27,14,20.03,3.27,4.94,0,1.41
2021,4,27,15,19.63,3.14,4.88,0,1.5
2021,4,27,16,18.48,3.47,5,0,1.63
2021,4,27,17,16.5,4.58,5.37,0,1.62
2021,4,27,18,13.48,6.32,6.04,0,1.39
2021,4,27,19,10.73,7.81,6.65,0,1.21
2021,4,27,20,9.53,8.59,7.02,0,1.05
2021,4,27,21,8.48,8.8,7.08,0,0.95
2021,4,27,22,8.01,8.93,7.14,0,0.87
2021,4,27,23,7.71,9.03,7.2,0,0.81
2021,4,28,0,7.66,9.1,7.26,0,1.02
2021,4,28,1,7.73,9.14,7.26,0,1.12
2021,4,28,2,7.95,9.08,7.26,0.01,1.12
2021,4,28,3,8.23,8.96,7.2,0.01,1.01
2021,4,28,4,8.44,8.85,7.14,0.01,0.92
2021,4,28,5,8.62,8.77,7.08,0.01,0.82
2021,4,28,6,10.33,9.06,7.2,0,0.46
2021,4,28,7,12.95,9.44,7.39,0,0.32
2021,4,28,8,16.58,9.12,7.26,0,0.35
2021,4,28,9,20.19,6.92,6.35,0,0.44
2021,4,28,10,23.01,4.51,5.37,0,0.5
2021,4,28,11,24.66,3.87,5.13,0,0.62
2021,4,28,12,25.35,3.91,5.13,0,0.79
2021,4,28,13,25.33,4.29,5.25,0,1.01
2021,4,28,14,24.78,4.66,5.37,0,1.19
2021,4,28,15,23.74,4.98,5.49,0,1.32
2021,4,28,16,22.26,5.27,5.62,0,1.39
2021,4,28,17,20.07,5.92,5.86,0,1.34
2021,4,28,18,16.52,7.34,6.47,0,1.05
2021,4,28,19,13.05,8.23,6.84,0,0.83
2021,4,28,20,11.32,8.2,6.84,0,0.75
2021,4,28,21,10.34,7.87,6.65,0,0.67
2021,4,28,22,9.87,7.7,6.59,0,0.61
2021,4,28,23,9.4,7.76,6.59,0,0.62
2021,4,29,0,8.92,7.9,6.65,0,0.69
2021,4,29,1,8.38,8.17,6.77,0,0.73
2021,4,29,2,7.91,8.48,6.96,0,0.79
2021,4,29,3,7.8,8.61,7.02,0,1.01
2021,4,29,4,8.21,8.52,6.96,0,1.03
2021,4,29,5,9.19,8.31,6.9,0,0.76
2021,4,29,6,11.23,8.57,7.02,0,0.1
2021,4,29,7,14.06,8.14,6.77,0,0.05
2021,4,29,8,18.28,6.11,5.98,0,0.11
2021,4,29,9,21.86,3.92,5.13,0,0.26
2021,4,29,10,24.23,2.31,4.7,0,0.57
2021,4,29,11,24.9,2.48,4.7,0,0.9
2021,4,29,12,24.46,3.05,4.88,0,1.2
2021,4,29,13,23.67,3.44,5,0,1.4
2021,4,29,14,22.89,3.61,5,0,1.45
2021,4,29,15,21.95,3.73,5.07,0,1.4
2021,4,29,16,20.6,3.83,5.07,0,1.34
2021,4,29,17,18.23,4.31,5.25,0,1.29
2021,4,29,18,14.6,5.39,5.62,0,1.23
2021,4,29,19,11.65,6.51,6.04,0,1.24
2021,4,29,20,10.51,7.4,6.41,0,1.16
2021,4,29,21,10.02,7.87,6.65,0,1.05
2021,4,29,22,9.73,8.19,6.77,0,1
2021,4,29,23,9.33,8.42,6.9,0,0.96
2021,4,30,0,9.02,8.65,7.02,0,0.91
2021,4,30,1,8.84,8.87,7.14,0,0.92
2021,4,30,2,8.51,9.07,7.26,0,0.98
2021,4,30,3,8.51,9.01,7.2,0,0.98
2021,4,30,4,8.44,8.8,7.08,0.01,0.95
2021,4,30,5,8.72,8.63,7.02,0.01,0.96
2021,4,30,6,10.23,8.39,6.9,0.01,1.1
2021,4,30,7,12.33,8.23,6.84,0,1.15
2021,4,30,8,14.85,8.11,6.77,0,1.06
2021,4,30,9,17.01,7.35,6.47,0,1.1
2021,4,30,10,18.44,7.48,6.53,0,1.17
2021,4,30,11,19.56,7.33,6.47,0,1.24
2021,4,30,12,19.98,7.16,6.41,0,1.34
2021,4,30,13,19.52,7.42,6.53,0,1.43
2021,4,30,14,18.33,7.69,6.65,0,1.53
2021,4,30,15,16.8,7.87,6.71,0,1.54
2021,4,30,16,14.79,8.05,6.84,0,1.59
2021,4,30,17,12.71,8.86,7.14,0,1.78
2021,4,30,18,11.26,9.34,7.39,0,1.68
2021,4,30,19,10.54,9.63,7.51,0,1.51
2021,4,30,20,10.52,9.69,7.57,0,1.39
2021,4,30,21,10.48,9.7,7.57,0,1.23
2021,4,30,22,10.41,9.7,7.57,0,1.11
2021,4,30,23,10.36,9.77,7.57,0,0.95
2021,5,1,0,10.33,9.9,7.63,0,0.78
2021,5,1,1,10.25,9.96,7.69,0,0.69
2021,5,1,2,10.25,9.95,7.69,0,0.69
2021,5,1,3,9.87,9.9,7.69,0,0.75
2021,5,1,4,9.83,9.83,7.63,0,0.82
2021,5,1,5,10.02,9.81,7.63,0,0.89
2021,5,1,6,11.33,10.04,7.75,0,1.02
2021,5,1,7,13.29,10.56,8,0,1.19
2021,5,1,8,15.44,10.8,8.18,0,1.25
2021,5,1,9,16.98,10.88,8.18,0,1.43
2021,5,1,10,17.8,10.71,8.12,0,1.62
2021,5,1,11,17.96,10.58,8.06,0,1.74
2021,5,1,12,18.15,10.19,7.81,0,1.79
2021,5,1,13,17.9,9.92,7.69,0,1.87
2021,5,1,14,17.25,9.7,7.57,0,1.91
2021,5,1,15,16.21,9.51,7.51,0,1.95
2021,5,1,16,14.81,9.36,7.45,0,2.04
2021,5,1,17,13.04,9.16,7.32,0,2.15
2021,5,1,18,11.15,8.94,7.2,0,2.05
2021,5,1,19,10.15,8.71,7.08,0,1.92
2021,5,1,20,9.98,8.57,7.02,0,1.95
2021,5,1,21,9.96,8.56,7.02,0,2.01
2021,5,1,22,10,8.62,7.02,0,1.98
2021,5,1,23,9.97,8.7,7.08,0,1.86
2021,5,2,0,9.9,8.76,7.14,0,1.8
2021,5,2,1,9.72,8.81,7.14,0,1.81
2021,5,2,2,9.59,8.78,7.14,0,1.87
2021,5,2,3,9.58,8.73,7.14,0,1.88
2021,5,2,4,9.36,8.71,7.08,0,1.63
2021,5,2,5,9.13,8.64,7.08,0,1.67
2021,5,2,6,10.47,8.65,7.08,0,1.72
2021,5,2,7,12.9,8.64,7.08,0,1.5
2021,5,2,8,15.26,8.54,7.02,0,1.35
2021,5,2,9,17.37,8.08,6.84,0,1.39
2021,5,2,10,19.09,7.35,6.47,0,1.52
2021,5,2,11,20.25,6.56,6.16,0,1.61
2021,5,2,12,20.7,6.11,5.98,0,1.73
2021,5,2,13,20.66,5.93,5.92,0,1.88
2021,5,2,14,20.3,5.87,5.92,0,2.01
2021,5,2,15,19.56,5.96,5.92,0,2.03
2021,5,2,16,18.22,6.33,6.1,0,1.97
2021,5,2,17,15.96,7.07,6.35,0,1.93
2021,5,2,18,12.83,7.87,6.71,0,1.95
2021,5,2,19,10.5,8.47,7.02,0,1.63
2021,5,2,20,9.85,8.79,7.14,0,1.39
2021,5,2,21,9.62,8.96,7.2,0,1.14
2021,5,2,22,9.44,9.05,7.26,0,1.04
2021,5,2,23,9.24,9.12,7.32,0,0.95
2021,5,3,0,8.96,9.15,7.32,0,0.85
2021,5,3,1,8.3,9.19,7.32,0,0.81
2021,5,3,2,8.17,9.14,7.32,0,0.8
2021,5,3,3,8.08,8.96,7.26,0,0.82
2021,5,3,4,7.9,8.7,7.08,0,0.85
2021,5,3,5,7.93,8.4,6.96,0,0.89
2021,5,3,6,10.87,8.1,6.84,0,0.91
2021,5,3,7,13.89,7.62,6.59,0,0.64
2021,5,3,8,17.27,6.76,6.23,0,0.73
2021,5,3,9,20.38,5.74,5.86,0,0.94
2021,5,3,10,22.94,4.06,5.25,0,1.16
2021,5,3,11,24.64,2.65,4.76,0,1.3
2021,5,3,12,25.66,1.89,4.52,0,1.39
2021,5,3,13,26.1,1.73,4.46,0,1.51
2021,5,3,14,25.94,1.96,4.52,0,1.64
2021,5,3,15,25.05,2.57,4.7,0,1.74
2021,5,3,16,23.39,3.54,5,0,1.72
2021,5,3,17,20.86,5.03,5.55,0,1.48
2021,5,3,18,16.94,7.23,6.41,0,1.02
2021,5,3,19,13.35,8.76,7.14,0,0.68
2021,5,3,20,12.01,9.25,7.39,0,0.59
2021,5,3,21,11.05,9.46,7.45,0,0.5
2021,5,3,22,10.55,9.54,7.51,0,0.41
2021,5,3,23,10.4,9.63,7.57,0,0.56
2021,5,4,0,10.4,9.65,7.57,0,0.59
