,_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID
1422,6073948cf9af8b0ea91b5aeb,0102,"Fri, 26 Mar 2021 16:03:17 GMT","Fri, 26 Mar 2021 21:59:25 GMT","Fri, 26 Mar 2021 21:59:20 GMT",35.856,19_102_260_1640_2021-03-26 16:02:49.299145,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1423,6073948cf9af8b0ea91b5aec,0102,"Fri, 26 Mar 2021 16:59:18 GMT","Sat, 27 Mar 2021 00:43:45 GMT","Fri, 26 Mar 2021 19:00:58 GMT",12.029,19_102_260_1633_2021-03-26 16:59:07.236559,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1424,6073948cf9af8b0ea91b5aed,0102,"Fri, 26 Mar 2021 17:36:33 GMT","Fri, 26 Mar 2021 23:54:08 GMT","Fri, 26 Mar 2021 22:24:32 GMT",22.261,19_102_260_1639_2021-03-26 17:36:17.273416,0019,05,19-102-260-1639,America/Los_Angeles,000006620
1425,6073948cf9af8b0ea91b5aee,0102,"Fri, 26 Mar 2021 23:50:53 GMT","Sat, 27 Mar 2021 03:23:02 GMT","Sat, 27 Mar 2021 03:22:45 GMT",6.531,19_102_260_1637_2021-03-26 23:50:40.388205,0019,07,19-102-260-1637,America/Los_Angeles,000006140
1426,6077890ef9af8b14df9f3a28,0102,"Mon, 29 Mar 2021 17:45:40 GMT","Tue, 30 Mar 2021 01:02:30 GMT","Tue, 30 Mar 2021 01:02:21 GMT",30.772,19_102_260_1639_2021-03-29 17:45:29.568991,0019,05,19-102-260-1639,America/Los_Angeles,000006620
1427,6077890ef9af8b14df9f3a29,0102,"Mon, 29 Mar 2021 19:26:28 GMT","Tue, 30 Mar 2021 01:33:48 GMT","Mon, 29 Mar 2021 21:33:00 GMT",12.788,19_102_260_1633_2021-03-29 19:26:17.200765,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1428,6078da8df9af8b16db9aa287,0102,"Tue, 30 Mar 2021 16:38:35 GMT","Tue, 30 Mar 2021 17:42:37 GMT","Tue, 30 Mar 2021 17:42:17 GMT",6.793,19_102_260_1640_2021-03-30 16:38:22.807361,0019,08,19-102-260-1640,America/Los_Angeles,000006140
1429,6078da8df9af8b16db9aa288,0102,"Tue, 30 Mar 2021 17:43:08 GMT","Wed, 31 Mar 2021 02:43:32 GMT","Tue, 30 Mar 2021 19:47:31 GMT",12.4,19_102_260_1633_2021-03-30 17:43:01.215449,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1430,607a2c0cf9af8b18db216b25,0102,"Wed, 31 Mar 2021 17:06:49 GMT","Thu, 01 Apr 2021 02:35:11 GMT","Wed, 31 Mar 2021 19:03:58 GMT",11.32,19_102_260_1633_2021-03-31 17:06:41.568437,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1431,607a2c0cf9af8b18db216b26,0102,"Wed, 31 Mar 2021 17:18:17 GMT","Thu, 01 Apr 2021 02:34:54 GMT","Wed, 31 Mar 2021 20:41:13 GMT",10.518,19_102_260_1638_2021-03-31 17:18:09.241387,0019,04,19-102-260-1638,America/Los_Angeles,000010808
1432,607a2c0cf9af8b18db216b27,0102,"Wed, 31 Mar 2021 22:27:00 GMT","Thu, 01 Apr 2021 00:42:46 GMT","Thu, 01 Apr 2021 00:42:33 GMT",8.428,19_102_260_1637_2021-03-31 22:26:48.113562,0019,07,19-102-260-1637,America/Los_Angeles,000006620
1433,607b7d8bf9af8b1ae9bcd0f1,0102,"Thu, 01 Apr 2021 17:10:44 GMT","Thu, 01 Apr 2021 22:22:18 GMT","Thu, 01 Apr 2021 19:11:23 GMT",11.228,19_102_260_1633_2021-04-01 17:10:25.774027,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1434,607ccf0df9af8b1d31c5a720,0102,"Fri, 02 Apr 2021 16:25:47 GMT","Fri, 02 Apr 2021 21:36:10 GMT","Fri, 02 Apr 2021 21:35:58 GMT",33.216,19_102_260_1640_2021-04-02 16:25:31.461262,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1435,607ccf0df9af8b1d31c5a721,0102,"Fri, 02 Apr 2021 16:29:46 GMT","Sat, 03 Apr 2021 01:05:20 GMT","Fri, 02 Apr 2021 18:26:47 GMT",11.308,19_102_260_1633_2021-04-02 16:29:38.009624,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1436,607ccf0df9af8b1d31c5a722,0102,"Fri, 02 Apr 2021 19:33:11 GMT","Fri, 02 Apr 2021 23:59:42 GMT","Fri, 02 Apr 2021 21:20:45 GMT",6.659,19_102_260_1639_2021-04-02 19:33:03.218488,0019,05,19-102-260-1639,America/Los_Angeles,000006620
1437,607ccf0df9af8b1d31c5a723,0102,"Fri, 02 Apr 2021 22:10:32 GMT","Sat, 03 Apr 2021 01:11:29 GMT","Sat, 03 Apr 2021 00:22:44 GMT",11.233,19_102_260_1640_2021-04-02 22:10:20.108176,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1438,6080c38ef9af8b234b295e85,0102,"Mon, 05 Apr 2021 16:25:48 GMT","Mon, 05 Apr 2021 20:44:23 GMT","Mon, 05 Apr 2021 20:44:18 GMT",27.657,19_102_260_1633_2021-04-05 16:25:23.474299,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1439,6080c38ef9af8b234b295e86,0102,"Mon, 05 Apr 2021 17:23:04 GMT","Mon, 05 Apr 2021 23:40:12 GMT","Mon, 05 Apr 2021 23:39:59 GMT",29.675,19_102_260_1639_2021-04-05 17:22:47.524072,0019,05,19-102-260-1639,America/Los_Angeles,000006620
1440,6082150bf9af8b253671c807,0102,"Tue, 06 Apr 2021 18:15:33 GMT","Wed, 07 Apr 2021 00:10:33 GMT","Tue, 06 Apr 2021 20:23:09 GMT",12.746,19_102_260_1633_2021-04-06 18:15:29.069236,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1441,6083668cf9af8b273b1998a5,0102,"Wed, 07 Apr 2021 15:56:22 GMT","Thu, 08 Apr 2021 00:31:52 GMT","Wed, 07 Apr 2021 21:29:12 GMT",24.388,19_102_260_1634_2021-04-07 15:56:15.458376,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1442,6083668cf9af8b273b1998a6,0102,"Wed, 07 Apr 2021 16:55:12 GMT","Wed, 07 Apr 2021 22:54:31 GMT","Wed, 07 Apr 2021 22:47:01 GMT",38.006,19_102_260_1635_2021-04-07 16:55:03.680548,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1443,6084b80af9af8b29276066c4,0102,"Thu, 08 Apr 2021 16:42:19 GMT","Thu, 08 Apr 2021 22:21:53 GMT","Thu, 08 Apr 2021 19:28:25 GMT",19.173681388888888,19_102_260_1635_2021-04-08 16:42:06.359748,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1444,6086098cf9af8b2b64e52cac,0102,"Fri, 09 Apr 2021 16:33:32 GMT","Fri, 09 Apr 2021 23:58:10 GMT","Fri, 09 Apr 2021 20:06:50 GMT",20.425,19_102_260_1635_2021-04-09 16:33:14.459746,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1445,6089fe0df9af8b364c0bb24c,0102,"Mon, 12 Apr 2021 17:58:50 GMT","Tue, 13 Apr 2021 01:33:09 GMT","Tue, 13 Apr 2021 01:32:56 GMT",30.386,19_102_260_1634_2021-04-12 17:58:42.047851,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1446,6089fe0df9af8b364c0bb24d,0102,"Mon, 12 Apr 2021 19:54:58 GMT","Mon, 12 Apr 2021 23:26:11 GMT","Mon, 12 Apr 2021 21:12:19 GMT",7.643,19_102_260_1633_2021-04-12 19:54:48.578067,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1447,608b4f8df9af8b3849b4e2de,0102,"Tue, 13 Apr 2021 18:18:10 GMT","Wed, 14 Apr 2021 00:47:50 GMT","Wed, 14 Apr 2021 00:47:42 GMT",27.652,19_102_260_1639_2021-04-13 18:18:00.569352,0019,05,19-102-260-1639,America/Los_Angeles,000006620
1448,608b4f8df9af8b3849b4e2df,0102,"Tue, 13 Apr 2021 19:23:06 GMT","Tue, 13 Apr 2021 22:56:30 GMT","Tue, 13 Apr 2021 22:56:21 GMT",22.119,19_102_260_1633_2021-04-13 19:22:58.591190,0019,02,19-102-260-1633,America/Los_Angeles,000003618
1449,608b4f8df9af8b3849b4e2e0,0102,"Tue, 13 Apr 2021 19:59:48 GMT","Wed, 14 Apr 2021 00:48:35 GMT","Tue, 13 Apr 2021 21:56:14 GMT",11.819,19_102_260_1638_2021-04-13 19:59:43.619627,0019,04,19-102-260-1638,America/Los_Angeles,000011242
1450,608ca10bf9af8b3a533e9a52,0102,"Wed, 14 Apr 2021 18:03:47 GMT","Thu, 15 Apr 2021 00:29:20 GMT","Wed, 14 Apr 2021 23:37:14 GMT",35.322,19_102_260_1635_2021-04-14 18:03:35.364460,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1451,608df28bf9af8b3d098a3498,0102,"Thu, 15 Apr 2021 17:05:02 GMT","Fri, 16 Apr 2021 00:31:58 GMT","Fri, 16 Apr 2021 00:05:45 GMT",31.482,19_102_260_1634_2021-04-15 17:04:57.285519,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1452,608df28bf9af8b3d098a3499,0102,"Thu, 15 Apr 2021 18:33:48 GMT","Fri, 16 Apr 2021 00:16:00 GMT","Thu, 15 Apr 2021 21:43:48 GMT",20.585,19_102_260_1635_2021-04-15 18:33:38.439784,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1453,608f4410f9af8b3f4cf2f357,0102,"Fri, 16 Apr 2021 15:48:39 GMT","Sat, 17 Apr 2021 01:06:47 GMT","Sat, 17 Apr 2021 01:06:38 GMT",42.011,19_102_260_1640_2021-04-16 15:48:26.117196,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1454,608f4410f9af8b3f4cf2f358,0102,"Fri, 16 Apr 2021 16:12:37 GMT","Fri, 16 Apr 2021 17:33:05 GMT","Fri, 16 Apr 2021 17:32:52 GMT",6.322,19_102_260_1634_2021-04-16 16:12:28.226155,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1455,608f4410f9af8b3f4cf2f359,0102,"Fri, 16 Apr 2021 16:32:16 GMT","Sat, 17 Apr 2021 00:45:54 GMT","Fri, 16 Apr 2021 18:33:22 GMT",12.018,19_102_260_1633_2021-04-16 16:32:11.245571,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1456,608f4410f9af8b3f4cf2f35a,0102,"Fri, 16 Apr 2021 19:21:36 GMT","Sat, 17 Apr 2021 00:10:16 GMT","Sat, 17 Apr 2021 00:08:33 GMT",12.321,19_102_260_1639_2021-04-16 19:21:30.599716,0019,05,19-102-260-1639,America/Los_Angeles,000006620
1457,608f4410f9af8b3f4cf2f35b,0102,"Sat, 17 Apr 2021 04:35:58 GMT","Sat, 17 Apr 2021 19:36:48 GMT","Sat, 17 Apr 2021 18:46:52 GMT",38.99,19_102_260_1640_2021-04-17 04:35:43.719239,0019,08,19-102-260-1640,America/Los_Angeles,000006140
1458,6093388df9af8b4555696dfe,0102,"Mon, 19 Apr 2021 16:30:30 GMT","Tue, 20 Apr 2021 00:45:03 GMT","Mon, 19 Apr 2021 21:46:04 GMT",34.245,19_102_260_1640_2021-04-19 16:30:17.377912,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1459,6093388df9af8b4555696dff,0102,"Mon, 19 Apr 2021 18:46:18 GMT","Tue, 20 Apr 2021 00:05:15 GMT","Mon, 19 Apr 2021 20:52:20 GMT",12.53,19_102_260_1633_2021-04-19 18:46:14.981128,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1460,60948a0cf9af8b475c951a33,0102,"Tue, 20 Apr 2021 17:14:17 GMT","Wed, 21 Apr 2021 00:22:46 GMT","Wed, 21 Apr 2021 00:22:34 GMT",32.779,19_102_260_1634_2021-04-20 17:14:01.349859,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1461,60948a0cf9af8b475c951a34,0102,"Tue, 20 Apr 2021 19:13:53 GMT","Wed, 21 Apr 2021 00:35:00 GMT","Wed, 21 Apr 2021 00:34:47 GMT",32.732,19_102_260_1635_2021-04-20 19:13:41.783936,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1462,6095db8ff9af8b495449d3f1,0102,"Wed, 21 Apr 2021 15:11:37 GMT","Thu, 22 Apr 2021 00:18:19 GMT","Wed, 21 Apr 2021 19:27:01 GMT",19.969,19_102_260_1634_2021-04-21 15:11:22.311892,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1463,6095db8ff9af8b495449d3f2,0102,"Wed, 21 Apr 2021 17:22:02 GMT","Thu, 22 Apr 2021 00:42:24 GMT","Wed, 21 Apr 2021 19:25:02 GMT",12.266,19_102_260_1633_2021-04-21 17:21:56.283006,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1464,6095db8ff9af8b495449d3f3,0102,"Wed, 21 Apr 2021 17:24:35 GMT","Fri, 23 Apr 2021 04:06:50 GMT","Fri, 23 Apr 2021 03:44:57 GMT",60.456,19_102_260_1640_2021-04-21 17:24:20.992075,0019,08,19-102-260-1640,America/Los_Angeles,000006140
1465,6095db8ff9af8b495449d3f4,0102,"Wed, 21 Apr 2021 18:14:13 GMT","Wed, 21 Apr 2021 21:05:42 GMT","Wed, 21 Apr 2021 21:05:37 GMT",17.921,19_102_260_1638_2021-04-21 18:14:02.489890,0019,04,19-102-260-1638,America/Los_Angeles,000003618
1466,6095db8ff9af8b495449d3f5,0102,"Wed, 21 Apr 2021 21:14:46 GMT","Thu, 22 Apr 2021 00:02:27 GMT","Wed, 21 Apr 2021 23:19:32 GMT",6.284,19_102_260_1638_2021-04-21 21:14:38.253484,0019,04,19-102-260-1638,America/Los_Angeles,000003618
1467,60972d0bf9af8b4b60b3c93c,0102,"Thu, 22 Apr 2021 16:36:15 GMT","Thu, 22 Apr 2021 21:58:48 GMT","Thu, 22 Apr 2021 18:42:52 GMT",12.489,19_102_260_1633_2021-04-22 16:36:06.339048,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1468,60987e8cf9af8b4d6f93f593,0102,"Fri, 23 Apr 2021 15:50:47 GMT","Fri, 23 Apr 2021 23:23:03 GMT","Fri, 23 Apr 2021 22:22:05 GMT",30.468,19_102_260_1634_2021-04-23 15:50:04.744355,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1469,60987e8cf9af8b4d6f93f594,0102,"Fri, 23 Apr 2021 19:22:53 GMT","Sat, 24 Apr 2021 00:35:54 GMT","Fri, 23 Apr 2021 21:24:49 GMT",11.961,19_102_260_1633_2021-04-23 19:22:43.602299,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1470,609c7310f9af8b54bb38be79,0102,"Mon, 26 Apr 2021 16:38:18 GMT","Tue, 27 Apr 2021 01:23:01 GMT","Tue, 27 Apr 2021 01:22:48 GMT",35.801,19_102_260_1634_2021-04-26 16:38:09.364980,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1471,609c7310f9af8b54bb38be7a,0102,"Mon, 26 Apr 2021 17:00:09 GMT","Tue, 27 Apr 2021 00:46:34 GMT","Mon, 26 Apr 2021 22:10:24 GMT",31.438,19_102_260_1640_2021-04-26 16:59:54.743735,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1472,609dc48df9af8b56c762144f,0102,"Tue, 27 Apr 2021 21:46:13 GMT","Wed, 28 Apr 2021 01:39:31 GMT","Wed, 28 Apr 2021 01:39:18 GMT",11.88,19_102_260_1640_2021-04-27 21:45:53.447185,0019,08,19-102-260-1640,America/Los_Angeles,000006140
1473,609f160bf9af8b58c276783e,0102,"Wed, 28 Apr 2021 19:46:18 GMT","Thu, 29 Apr 2021 01:23:01 GMT","Wed, 28 Apr 2021 22:46:14 GMT",19.574,19_102_260_1636_2021-04-28 19:45:59.056522,0019,06,19-102-260-1636,America/Los_Angeles,000010924
1474,60a0678cf9af8b5ab7086354,0102,"Thu, 29 Apr 2021 16:23:42 GMT","Fri, 30 Apr 2021 00:44:14 GMT","Fri, 30 Apr 2021 00:44:02 GMT",36.611,19_102_260_1634_2021-04-29 16:23:31.250484,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1475,60a1b90cf9af8b5d0926d804,0102,"Fri, 30 Apr 2021 16:43:44 GMT","Sat, 01 May 2021 00:39:18 GMT","Sat, 01 May 2021 00:39:10 GMT",45.069,19_102_260_1635_2021-04-30 16:43:28.616856,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1476,60a1b90cf9af8b5d0926d805,0102,"Fri, 30 Apr 2021 19:58:44 GMT","Sat, 01 May 2021 00:39:08 GMT","Fri, 30 Apr 2021 23:01:58 GMT",18.832,19_102_260_1638_2021-04-30 19:58:30.135517,0019,04,19-102-260-1638,America/Los_Angeles,000010924
1477,60a6ff0ff9af8b6509195d75,0102,"Tue, 04 May 2021 17:43:59 GMT","Tue, 04 May 2021 23:59:59 GMT","Tue, 04 May 2021 22:55:24 GMT",33.549,19_102_260_1635_2021-05-04 17:43:50.476147,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1478,60a850aaf9af8b67139f2e2c,0102,"Wed, 05 May 2021 15:53:22 GMT","Thu, 06 May 2021 02:26:40 GMT","Wed, 05 May 2021 19:35:37 GMT",15.368,19_102_260_1634_2021-05-05 15:53:21.452134,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1479,60a850aaf9af8b67139f2e2d,0102,"Wed, 05 May 2021 16:28:58 GMT","Wed, 05 May 2021 23:30:36 GMT","Wed, 05 May 2021 19:36:48 GMT",20.349,19_102_260_1635_2021-05-05 16:28:35.838605,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1480,60aaf3a9f9af8b6b291cda73,0102,"Thu, 06 May 2021 16:33:39 GMT","Fri, 07 May 2021 01:33:35 GMT",,29.943,19_102_260_1633_2021-05-06 16:33:26.214489,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1481,60aaf3e9f9af8b6b291cda74,0102,"Fri, 07 May 2021 15:55:33 GMT","Sat, 08 May 2021 00:46:57 GMT","Fri, 07 May 2021 16:57:13 GMT",5.782,19_102_260_1633_2021-05-07 15:55:24.335461,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1482,60aaf3e9f9af8b6b291cda75,0102,"Fri, 07 May 2021 16:22:36 GMT","Fri, 07 May 2021 20:36:27 GMT","Fri, 07 May 2021 20:36:18 GMT",27.32,19_102_260_1640_2021-05-07 16:22:13.444641,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1483,60aaf3e9f9af8b6b291cda76,0102,"Fri, 07 May 2021 18:06:20 GMT","Sat, 08 May 2021 02:13:49 GMT","Sat, 08 May 2021 02:13:36 GMT",30.631,19_102_260_1639_2021-05-07 18:06:13.474976,0019,05,19-102-260-1639,America/Los_Angeles,000006620
1484,60aaf3e9f9af8b6b291cda77,0102,"Fri, 07 May 2021 21:20:35 GMT","Sat, 08 May 2021 01:18:04 GMT","Fri, 07 May 2021 23:47:30 GMT",15.53,19_102_260_1640_2021-05-07 21:20:15.700159,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1485,60aee80ff9af8b71c32aa7e9,0102,"Mon, 10 May 2021 17:57:54 GMT","Tue, 11 May 2021 01:05:09 GMT","Tue, 11 May 2021 01:04:56 GMT",30.169,19_102_260_1634_2021-05-10 17:57:47.742283,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1486,60aee80ff9af8b71c32aa7ea,0102,"Mon, 10 May 2021 19:20:29 GMT","Mon, 10 May 2021 23:14:48 GMT","Mon, 10 May 2021 21:30:21 GMT",13.084,19_102_260_1633_2021-05-10 19:20:27.221987,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1487,60b0398cf9af8b73c3cd02e6,0102,"Tue, 11 May 2021 16:38:19 GMT","Wed, 12 May 2021 01:22:43 GMT","Tue, 11 May 2021 23:35:06 GMT",30.651,19_102_260_1634_2021-05-11 16:38:13.042054,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1488,60b0398cf9af8b73c3cd02e7,0102,"Tue, 11 May 2021 17:33:48 GMT","Tue, 11 May 2021 23:43:06 GMT","Tue, 11 May 2021 19:29:38 GMT",11.44,19_102_260_1633_2021-05-11 17:33:42.044705,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1489,60b18b0ef9af8b75cb66681d,0102,"Wed, 12 May 2021 14:53:38 GMT","Thu, 13 May 2021 02:09:25 GMT","Wed, 12 May 2021 17:42:25 GMT",10.733,19_102_260_1634_2021-05-12 14:53:23.797073,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1490,60b18b0ef9af8b75cb66681e,0102,"Wed, 12 May 2021 16:28:10 GMT","Wed, 12 May 2021 23:45:44 GMT","Wed, 12 May 2021 22:26:49 GMT",37.826,19_102_260_1635_2021-05-12 16:28:03.924839,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1491,60b18b0ef9af8b75cb66681f,0102,"Wed, 12 May 2021 17:35:10 GMT","Thu, 13 May 2021 00:42:33 GMT","Wed, 12 May 2021 23:56:33 GMT",40.879,19_102_260_1640_2021-05-12 17:35:03.587831,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1492,60b42e10f9af8b7a05074706,0102,"Fri, 14 May 2021 16:25:50 GMT","Sat, 15 May 2021 00:47:52 GMT","Fri, 14 May 2021 22:26:34 GMT",38.956,19_102_260_1635_2021-05-14 16:25:41.638833,0019,01,19-102-260-1635,America/Los_Angeles,000011242
1493,60b42e10f9af8b7a05074707,0102,"Fri, 14 May 2021 16:49:35 GMT","Sat, 15 May 2021 00:51:57 GMT","Sat, 15 May 2021 00:51:44 GMT",27.744,19_102_260_1634_2021-05-14 16:49:27.940733,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1494,60b42e10f9af8b7a05074708,0102,"Fri, 14 May 2021 19:21:45 GMT","Sat, 15 May 2021 00:47:35 GMT","Fri, 14 May 2021 22:18:29 GMT",18.755,19_102_260_1639_2021-05-14 19:21:33.208244,0019,05,19-102-260-1639,America/Los_Angeles,000010924
1495,60b6d10df9af8b7e6b638046,0102,"Sun, 16 May 2021 16:10:33 GMT","Sun, 16 May 2021 19:27:43 GMT","Sun, 16 May 2021 19:27:30 GMT",12.774,19_102_260_1634_2021-05-16 16:10:12.418297,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1496,60b8228cf9af8b0196fda596,0102,"Mon, 17 May 2021 16:33:15 GMT","Tue, 18 May 2021 00:42:10 GMT","Mon, 17 May 2021 22:17:12 GMT",37.704,19_102_260_1637_2021-05-17 16:33:05.127408,0019,07,19-102-260-1637,America/Los_Angeles,000010924
1497,60b9740df9af8b03a911952e,0102,"Tue, 18 May 2021 15:03:31 GMT","Tue, 18 May 2021 20:42:05 GMT","Tue, 18 May 2021 20:41:49 GMT",26.336,19_102_260_1634_2021-05-18 15:03:08.015766,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1498,60b9740df9af8b03a911952f,0102,"Tue, 18 May 2021 20:50:16 GMT","Wed, 19 May 2021 00:15:03 GMT","Wed, 19 May 2021 00:14:54 GMT",18.795,19_102_260_1638_2021-05-18 20:50:14.784329,0019,04,19-102-260-1638,America/Los_Angeles,000010209
1499,60b9740df9af8b03a9119530,0102,"Tue, 18 May 2021 20:52:28 GMT","Wed, 19 May 2021 00:16:51 GMT","Tue, 18 May 2021 21:57:08 GMT",6.024,19_102_260_1633_2021-05-18 20:52:24.777910,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1500,60b9740df9af8b03a9119531,0102,"Tue, 18 May 2021 21:06:48 GMT","Tue, 18 May 2021 22:28:49 GMT","Tue, 18 May 2021 22:28:44 GMT",8.712,19_102_260_1634_2021-05-18 21:06:36.707920,0019,03,19-102-260-1634,America/Los_Angeles,000010924
1501,60bac591f9af8b05c5b86b5f,0102,"Wed, 19 May 2021 15:48:20 GMT","Thu, 20 May 2021 00:59:07 GMT","Thu, 20 May 2021 00:56:48 GMT",14.676,19_102_260_1634_2021-05-19 15:48:12.256133,0019,03,19-102-260-1634,America/Los_Angeles,000006620
1502,60bac591f9af8b05c5b86b60,0102,"Wed, 19 May 2021 19:22:20 GMT","Thu, 20 May 2021 03:53:18 GMT","Thu, 20 May 2021 03:53:05 GMT",36.455,19_102_260_1640_2021-05-19 19:22:08.296143,0019,08,19-102-260-1640,America/Los_Angeles,000006140
1503,60bac591f9af8b05c5b86b61,0102,"Wed, 19 May 2021 19:40:21 GMT","Thu, 20 May 2021 00:28:52 GMT","Wed, 19 May 2021 21:40:39 GMT",12.06,19_102_260_1633_2021-05-19 19:40:17.583404,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1504,60bc170cf9af8b07d735d9d2,0102,"Thu, 20 May 2021 18:51:21 GMT","Thu, 20 May 2021 22:24:41 GMT","Thu, 20 May 2021 20:58:57 GMT",13.490125,19_102_260_1633_2021-05-20 18:51:13.787833,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1505,60bc170cf9af8b07d735d9d3,0102,"Thu, 20 May 2021 21:20:32 GMT","Fri, 21 May 2021 02:31:23 GMT","Fri, 21 May 2021 02:31:10 GMT",21.413,19_102_260_1640_2021-05-20 21:20:16.066081,0019,08,19-102-260-1640,America/Los_Angeles,000006140
1506,60c2ae90f9af8b124305ba4b,0102,"Mon, 24 May 2021 15:56:38 GMT","Mon, 24 May 2021 18:23:53 GMT","Mon, 24 May 2021 17:44:40 GMT",5.072,19_102_260_1633_2021-05-24 15:56:38.098910,0019,02,19-102-260-1633,America/Los_Angeles,000006062
1507,60c2ae90f9af8b124305ba4c,0102,"Mon, 24 May 2021 18:57:07 GMT","Tue, 25 May 2021 00:21:21 GMT","Tue, 25 May 2021 00:21:16 GMT",32.83,19_102_260_1640_2021-05-24 18:56:29.254326,0019,08,19-102-260-1640,America/Los_Angeles,000010924
1508,60c2ae90f9af8b124305ba4d,0102,"Mon, 24 May 2021 18:59:31 GMT","Tue, 25 May 2021 00:15:53 GMT","Mon, 24 May 2021 21:03:49 GMT",12.392,19_102_260_1638_2021-05-24 18:59:14.948372,0019,04,19-102-260-1638,America/Los_Angeles,000011242
1509,60c2ae90f9af8b124305ba4e,0102,"Mon, 24 May 2021 19:00:59 GMT","Tue, 25 May 2021 01:24:05 GMT","Mon, 24 May 2021 23:37:36 GMT",19.748,19_102_260_1637_2021-05-24 19:00:49.392288,0019,07,19-102-260-1637,America/Los_Angeles,000006620
1510,60c2ae93f9af8b124305ba4f,0102,"Tue, 25 May 2021 17:57:02 GMT","Tue, 25 May 2021 19:43:17 GMT","Tue, 25 May 2021 19:43:12 GMT",11.079,19_102_260_1633_2021-05-25 17:56:54.463127,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1511,60c2ae93f9af8b124305ba50,0102,"Tue, 25 May 2021 18:38:02 GMT","Tue, 25 May 2021 23:38:46 GMT","Tue, 25 May 2021 22:36:53 GMT",15.108,19_102_260_1639_2021-05-25 18:37:37.825892,0019,05,19-102-260-1639,America/Los_Angeles,000006620
1512,60c2ae93f9af8b124305ba51,0102,"Tue, 25 May 2021 20:16:04 GMT","Tue, 25 May 2021 23:20:16 GMT","Tue, 25 May 2021 20:42:47 GMT",2.355,19_102_260_1633_2021-05-25 20:15:56.722381,0019,02,19-102-260-1633,America/Los_Angeles,000011242
1513,60c4000cf9af8b144df45905,0102,"Wed, 26 May 2021 15:03:33 GMT","Thu, 27 May 2021 01:17:55 GMT","Wed, 26 May 2021 17:11:57 GMT",5.976,19_102_260_1633_2021-05-26 15:03:33.472848,0019,02,19-102-260-1633,America/Los_Angeles,000006062
